Customer ID,total_purchase,purchase_frequency,unique_categories,avg_age,churn,cluster
47633,3623,1,1,42.0,1,3
47634,7092,3,3,58.0,0,0
47635,17497,4,3,38.0,0,0
47636,7137,4,4,55.0,0,0
47637,16765,5,3,63.0,0,0
47638,13919,5,3,55.0,0,0
47639,17647,6,2,47.0,0,0
47640,10041,5,2,40.0,1,2
47642,28003,8,4,42.0,0,1
47643,10735,6,4,63.0,0,0
47644,8819,3,2,60.0,0,3
47645,16050,4,3,59.0,1,2
47646,15365,4,3,34.0,0,0
47647,22432,8,4,56.0,0,1
47648,22554,6,2,25.0,0,0
47649,7197,2,2,23.0,0,3
47650,11012,4,1,54.0,0,3
47651,22933,9,4,37.0,1,1
47652,5671,6,3,25.0,0,0
47653,17485,5,2,69.0,0,0
47654,6475,2,1,59.0,0,3
47655,14698,5,3,50.0,1,2
47656,12790,5,4,48.0,0,0
47657,9404,4,3,63.0,0,0
47658,12165,5,3,27.0,0,0
47659,15297,6,4,44.0,0,0
47660,26849,10,4,45.0,0,1
47661,21867,7,3,30.0,0,1
47662,4378,2,2,55.0,0,3
47663,16571,5,3,70.0,1,2
47664,16159,5,2,29.0,0,0
47665,15538,4,2,38.0,0,0
47666,4974,2,2,47.0,0,3
47667,13882,5,3,47.0,1,2
47668,13055,4,3,70.0,1,2
47669,12521,5,2,27.0,0,0
47670,13729,4,2,26.0,0,3
47671,9363,3,1,66.0,0,3
47672,9792,3,2,56.0,1,2
47673,14631,5,3,22.0,0,0
47674,16802,7,3,32.0,0,0
47675,28805,7,3,44.0,1,2
47676,7441,2,2,30.0,0,3
47677,3508,1,1,34.0,0,3
47678,25736,11,3,44.0,0,1
47679,16390,6,3,32.0,0,0
47680,1960,2,2,59.0,1,2
47681,12076,4,3,20.0,0,0
47682,14965,4,3,24.0,0,0
47683,8563,4,3,50.0,0,0
47684,22365,10,3,52.0,0,1
47685,15719,6,4,41.0,0,0
47686,18220,8,3,28.0,0,1
47687,11472,5,3,27.0,0,0
47688,10392,5,3,58.0,0,0
47689,16571,6,4,28.0,0,0
47690,15948,5,2,41.0,0,0
47691,3642,3,3,38.0,0,3
47692,23294,9,4,59.0,0,1
47693,10334,5,2,24.0,0,3
47694,8937,3,2,45.0,0,3
47695,6475,3,2,18.0,0,3
47696,25075,9,4,30.0,1,1
47697,14138,4,2,42.0,1,2
47698,5177,3,2,34.0,0,3
47699,2271,2,2,40.0,0,3
47700,13695,5,3,47.0,0,0
47701,17092,6,3,46.0,0,0
47702,15063,5,3,47.0,0,0
47703,15873,4,3,24.0,0,0
47704,9551,4,3,45.0,0,0
47705,6881,2,2,60.0,1,2
47706,7001,2,2,36.0,0,3
47707,12951,5,3,37.0,1,2
47708,11874,6,3,68.0,1,2
47709,15028,4,3,48.0,0,0
47710,9488,4,3,33.0,0,0
47711,4891,3,3,25.0,0,0
47712,17530,7,2,50.0,0,0
47713,11831,4,3,62.0,1,2
47714,7308,3,2,66.0,0,3
47715,12400,5,3,19.0,0,0
47716,10570,5,3,51.0,0,0
47717,9507,3,2,48.0,1,2
47718,10921,5,2,41.0,0,3
47719,13288,4,3,28.0,0,0
47720,17806,6,4,24.0,0,0
47721,11618,3,3,67.0,0,0
47722,18669,6,3,24.0,0,0
47723,3357,2,2,64.0,0,3
47724,15721,4,3,57.0,0,0
47725,13051,5,3,19.0,0,0
47726,21881,8,4,37.0,0,1
47727,10408,4,4,22.0,0,0
47728,2528,1,1,26.0,1,3
47729,18007,5,3,24.0,0,0
47730,8913,3,3,57.0,0,0
47731,12532,6,4,68.0,0,0
47732,19067,6,4,59.0,0,1
47733,15905,6,3,41.0,0,0
47734,13424,4,3,19.0,1,2
47735,3490,1,1,36.0,0,3
47736,7621,3,2,45.0,0,3
47737,13583,9,3,36.0,0,1
47738,12303,4,2,26.0,0,3
47739,8444,4,3,54.0,0,0
47740,16070,6,4,35.0,1,2
47741,19217,7,3,70.0,0,1
47742,10548,5,3,64.0,0,0
47743,14304,5,2,26.0,0,0
47744,15001,8,3,21.0,0,0
47745,8802,2,2,19.0,0,3
47746,13770,6,4,53.0,0,0
47747,21570,7,3,51.0,0,1
47748,11977,5,4,45.0,0,0
47749,23533,7,4,28.0,0,1
47750,23902,7,4,61.0,0,1
47751,20487,8,4,29.0,0,1
47752,18205,7,3,62.0,0,1
47753,26630,8,4,54.0,0,1
47754,15153,5,3,61.0,0,0
47755,17701,7,4,69.0,1,2
47756,7556,5,3,52.0,1,2
47757,16838,5,3,52.0,0,0
47758,16915,5,3,41.0,0,0
47759,21057,8,4,58.0,0,1
47760,12107,5,2,20.0,0,0
47761,11037,6,4,68.0,1,2
47762,20966,6,3,33.0,1,2
47763,7563,3,2,30.0,1,2
47764,14758,6,4,49.0,0,0
47765,18653,10,4,44.0,1,1
47766,12563,4,1,61.0,0,3
47767,22504,7,2,68.0,0,1
47768,14584,5,3,64.0,0,0
47769,16363,7,3,56.0,0,0
47770,30083,9,4,64.0,0,1
47771,10451,4,1,32.0,0,3
47772,6362,2,2,37.0,1,2
47773,2654,2,1,60.0,0,3
47774,2463,2,2,24.0,0,3
47775,9295,3,2,31.0,0,3
47776,16450,5,3,21.0,0,0
47777,17309,7,3,31.0,0,0
47778,3768,1,1,42.0,1,3
47779,15090,4,3,62.0,0,0
47780,21091,7,3,56.0,0,1
47781,15113,6,4,67.0,0,0
47782,12357,3,3,66.0,0,0
47783,9636,3,3,43.0,0,0
47784,9584,4,3,52.0,1,2
47785,15650,4,2,27.0,0,0
47786,11045,4,2,54.0,1,2
47787,19107,7,3,68.0,0,1
47788,11157,5,4,65.0,0,0
47789,14912,4,4,65.0,0,0
47790,7013,3,3,26.0,0,0
47791,14818,5,4,50.0,1,2
47792,12167,5,4,25.0,0,0
47793,24348,6,3,69.0,0,1
47794,5370,2,2,38.0,0,3
47795,5389,4,3,33.0,1,2
47796,3160,3,3,40.0,0,3
47797,7923,2,2,25.0,1,2
47798,6837,4,3,22.0,0,0
47799,7741,2,2,70.0,0,3
47800,18565,6,3,21.0,1,2
47801,18027,5,2,38.0,0,0
47802,14658,8,4,42.0,0,1
47803,24129,7,3,43.0,0,1
47804,14871,7,3,44.0,0,0
47805,11541,4,3,57.0,1,2
47806,7799,3,1,39.0,0,3
47807,22541,6,2,59.0,0,0
47808,19620,6,4,38.0,0,1
47809,7070,2,2,59.0,0,3
47810,13308,5,3,54.0,0,0
47811,25268,8,4,51.0,0,1
47812,27355,10,3,45.0,0,1
47813,19150,6,4,33.0,0,1
47814,11517,4,2,55.0,0,3
47815,6330,5,2,47.0,0,3
47816,16945,6,3,22.0,0,0
47817,13503,4,3,44.0,0,0
47818,8146,4,3,41.0,0,0
47819,16779,5,3,38.0,1,2
47820,14752,6,3,58.0,0,0
47821,9254,4,2,21.0,0,3
47822,28632,9,4,68.0,0,1
47823,21510,7,4,40.0,0,1
47824,8537,3,3,70.0,0,0
47825,11637,5,3,35.0,0,0
47826,7368,3,3,27.0,0,0
47827,27662,10,4,49.0,0,1
47828,10357,3,2,32.0,0,3
47830,13553,6,3,63.0,0,0
47831,13765,6,3,27.0,0,0
47832,12697,5,3,36.0,0,0
47833,6838,3,2,66.0,0,3
47834,5647,2,2,56.0,0,3
47835,18283,8,4,34.0,0,1
47836,11238,3,3,44.0,0,0
47837,25150,8,4,20.0,0,1
47838,16858,4,3,52.0,1,2
47839,12600,4,3,37.0,1,2
47840,12278,5,2,68.0,1,2
47841,2656,2,1,21.0,0,3
47842,8302,5,3,21.0,0,0
47843,14114,5,4,29.0,0,0
47844,6084,3,3,53.0,0,0
47845,4651,1,1,63.0,0,3
47846,16748,5,3,24.0,0,0
47847,6129,3,3,41.0,1,2
47848,20328,6,3,63.0,1,2
47849,15470,4,3,64.0,0,0
47850,10845,4,3,55.0,1,2
47851,9665,4,3,30.0,0,0
47852,8468,5,3,24.0,0,0
47853,8430,4,4,43.0,0,0
47854,4905,2,2,25.0,1,2
47855,19603,6,4,41.0,1,2
47856,20915,7,3,38.0,0,1
47857,16995,5,4,47.0,1,2
47858,13247,4,3,57.0,0,0
47859,12314,5,3,38.0,0,0
47860,12253,4,3,34.0,0,0
47861,15717,5,3,67.0,0,0
47862,20980,5,4,34.0,0,0
47863,13710,5,3,55.0,0,0
47864,7882,5,3,34.0,0,0
47865,19610,6,3,66.0,0,0
47866,24842,8,4,66.0,1,1
47867,18469,6,3,53.0,0,0
47868,13383,5,2,49.0,1,2
47869,10447,5,3,37.0,0,0
47870,4091,2,1,54.0,0,3
47871,6630,3,2,24.0,0,3
47872,9595,6,3,62.0,0,0
47873,10525,6,4,63.0,1,2
47874,13442,4,2,56.0,0,3
47875,12264,5,4,66.0,0,0
47876,7331,3,2,27.0,0,3
47877,16953,8,4,18.0,0,1
47878,11355,7,4,39.0,1,2
47879,5357,2,2,27.0,0,3
47880,6003,2,1,65.0,0,3
47881,22654,8,3,38.0,0,1
47882,15884,5,3,46.0,1,2
47883,16555,8,3,41.0,0,1
47884,14150,4,3,54.0,0,0
47885,12414,4,3,41.0,0,0
47886,5126,1,1,48.0,1,3
47887,24089,5,3,45.0,0,0
47888,13317,4,4,24.0,0,0
47889,16851,6,4,46.0,0,0
47890,9937,3,3,52.0,0,0
47891,11141,3,2,24.0,0,3
47893,20349,5,2,51.0,1,2
47894,17739,8,4,66.0,0,1
47895,21908,8,3,26.0,0,1
47896,4124,1,1,64.0,1,3
47897,16584,5,3,54.0,0,0
47898,13562,7,4,38.0,0,0
47899,8946,5,3,51.0,1,2
47900,18982,6,4,33.0,0,1
47901,6403,2,2,59.0,0,3
47902,16020,5,3,47.0,0,0
47903,3777,2,1,50.0,0,3
47904,11382,3,3,40.0,0,0
47905,21744,6,2,65.0,0,0
47906,10756,4,3,45.0,0,0
47907,9989,3,2,56.0,0,3
47908,16472,4,2,25.0,0,0
47909,19547,6,4,67.0,0,1
47910,15933,6,4,39.0,0,0
47911,15589,4,3,64.0,0,0
47912,34976,11,4,28.0,0,1
47913,11425,3,1,49.0,0,3
47914,15557,5,3,33.0,1,2
47915,8018,4,3,49.0,1,2
47916,2055,1,1,69.0,0,3
47917,12564,5,4,28.0,0,0
47918,17978,5,4,69.0,0,0
47919,12105,4,3,67.0,0,0
47920,4054,3,2,28.0,1,2
47921,10233,3,3,54.0,0,0
47922,5701,2,2,26.0,0,3
47923,11110,4,3,35.0,0,0
47924,7940,3,2,49.0,1,2
47925,41257,11,4,56.0,0,1
47926,411,1,1,25.0,0,3
47927,16823,4,3,48.0,1,2
47928,14428,6,4,54.0,0,0
47929,5296,2,2,21.0,0,3
47930,9093,4,2,55.0,1,2
47931,15372,7,3,48.0,0,0
47932,15391,6,3,30.0,0,0
47933,34499,11,4,25.0,0,1
47934,9645,3,3,52.0,0,0
47935,18188,6,2,46.0,0,0
47936,10617,5,4,48.0,0,0
47937,17676,7,4,47.0,1,2
47938,10697,3,2,28.0,0,3
47939,10479,3,2,51.0,1,2
47940,6721,2,1,69.0,1,3
47941,26397,10,4,43.0,0,1
47942,17751,6,2,39.0,1,2
47943,6003,3,2,26.0,0,3
47944,11781,6,3,38.0,0,0
47945,15696,6,2,37.0,0,0
47946,1447,2,1,47.0,0,3
47947,24030,7,4,61.0,1,2
47948,13529,4,4,27.0,0,0
47949,19203,7,4,59.0,0,1
47950,11206,5,1,35.0,0,3
47951,14174,4,3,31.0,0,0
47952,7962,3,2,47.0,0,3
47953,15174,5,4,44.0,0,0
47954,1293,1,1,56.0,0,3
47955,3055,1,1,20.0,0,3
47956,12134,5,3,42.0,0,0
47957,8045,5,3,19.0,0,0
47958,18390,6,3,18.0,0,0
47959,19918,9,4,66.0,0,1
47960,9682,3,2,33.0,0,3
47961,23997,7,3,53.0,0,1
47962,15017,5,3,36.0,0,0
47963,12198,4,3,28.0,1,2
47964,9865,3,2,23.0,0,3
47965,17928,5,3,62.0,1,2
47966,13666,6,4,54.0,0,0
47967,15710,7,3,67.0,0,0
47968,15388,8,4,53.0,0,1
47969,5660,3,3,70.0,0,3
47970,12952,5,3,47.0,0,0
47971,10698,4,3,42.0,0,0
47972,11513,3,2,27.0,1,2
47973,15420,6,4,70.0,0,0
47974,16859,6,3,62.0,0,0
47975,16255,5,3,65.0,0,0
47976,18855,7,4,33.0,0,1
47977,15342,7,3,60.0,0,0
47978,16395,5,3,69.0,0,0
47979,29344,9,4,62.0,0,1
47980,12408,4,2,60.0,0,3
47981,9745,5,2,24.0,0,3
47982,9362,4,3,36.0,0,0
47983,5373,3,2,42.0,0,3
47984,10017,3,3,40.0,1,2
47985,7714,4,3,49.0,0,0
47986,8052,6,2,38.0,0,0
47987,7542,3,3,45.0,0,0
47988,5237,4,3,69.0,0,0
47989,8516,3,1,59.0,1,2
47990,13323,7,2,43.0,0,0
47991,14864,8,4,68.0,0,1
47992,12474,4,2,41.0,1,2
47993,12343,5,3,44.0,1,2
47994,17849,5,3,53.0,0,0
47995,8446,3,2,62.0,0,3
47996,14436,7,3,51.0,0,0
47997,13683,5,3,28.0,0,0
47998,37645,10,3,27.0,0,1
47999,26043,6,4,68.0,0,1
48000,10871,3,3,28.0,0,0
48001,7995,4,3,61.0,1,2
48002,11354,3,2,59.0,0,3
48003,10018,3,2,57.0,0,3
48004,6582,3,3,68.0,0,3
48005,17229,7,4,48.0,0,1
48006,18774,8,4,21.0,1,2
48007,15816,6,3,24.0,0,0
48008,25501,7,4,50.0,1,1
48009,13525,5,4,39.0,1,2
48010,11364,5,3,31.0,0,0
48011,10050,4,3,61.0,0,0
48012,9493,2,2,21.0,0,3
48013,12546,6,3,37.0,0,0
48014,3850,2,1,56.0,0,3
48015,15448,5,4,64.0,1,2
48016,19747,6,3,53.0,0,0
48017,14714,6,3,62.0,1,2
48018,7683,3,3,37.0,0,0
48019,19851,5,3,50.0,0,0
48020,10667,3,2,61.0,0,3
48021,11282,4,3,47.0,0,0
48022,16264,4,4,47.0,0,0
48023,22309,9,4,32.0,0,1
48024,17474,6,3,47.0,0,0
48025,12953,6,4,39.0,0,0
48026,6075,2,2,43.0,0,3
48027,4990,2,2,29.0,1,2
48028,17094,6,4,69.0,0,1
48029,389,1,1,34.0,1,3
48030,9820,3,3,60.0,1,2
48031,13279,5,2,37.0,1,2
48032,10455,4,3,59.0,0,0
48033,11722,6,3,54.0,0,0
48034,5819,3,3,29.0,0,0
48035,12787,5,3,62.0,1,2
48036,22230,5,2,68.0,0,0
48037,11174,4,2,54.0,0,3
48038,8616,6,3,37.0,0,0
48039,6071,3,2,70.0,0,3
48040,13467,5,3,42.0,0,0
48041,10101,7,3,20.0,1,2
48042,19845,8,2,64.0,0,1
48043,11969,6,3,39.0,1,2
48044,31402,11,4,57.0,0,1
48045,5510,2,2,48.0,0,3
48046,12022,6,3,32.0,1,2
48047,4041,1,1,55.0,1,3
48048,23472,8,4,41.0,1,1
48049,20344,6,4,22.0,0,1
48050,10497,5,2,42.0,0,3
48051,13186,4,3,31.0,0,0
48052,13746,5,2,64.0,0,0
48053,13087,4,3,23.0,0,0
48054,5382,5,2,30.0,0,3
48055,15164,5,4,63.0,0,0
48056,10048,5,3,34.0,1,2
48057,14958,6,4,20.0,0,0
48058,20077,6,4,18.0,0,1
48059,10357,3,2,27.0,0,3
48060,12781,5,2,60.0,0,0
48061,14172,5,2,58.0,0,0
48062,9621,4,3,23.0,0,0
48063,18496,7,3,43.0,0,1
48064,10481,3,2,23.0,0,3
48065,18455,7,4,50.0,0,1
48066,10983,6,4,39.0,0,0
48067,15009,8,4,36.0,1,2
48068,9088,3,3,27.0,0,0
48069,11870,5,3,27.0,0,0
48070,13231,7,4,44.0,0,0
48071,11918,6,2,58.0,0,0
48072,22687,8,4,44.0,1,1
48073,18082,7,3,22.0,0,0
48074,8400,2,2,55.0,0,3
48075,29086,10,3,57.0,0,1
48076,16212,6,3,40.0,0,0
48077,7536,4,3,19.0,0,0
48078,7849,5,3,21.0,0,0
48079,6513,3,3,49.0,0,0
48080,22659,6,3,32.0,0,1
48081,21861,6,4,64.0,0,1
48082,12211,4,3,56.0,0,0
48083,19591,9,4,24.0,0,1
48084,16749,6,3,60.0,0,0
48085,9454,2,1,69.0,0,3
48086,14335,5,2,67.0,1,2
48087,7314,3,3,33.0,0,0
48088,20950,6,4,34.0,0,1
48089,9114,3,3,41.0,1,2
48090,11220,4,3,59.0,0,0
48091,15541,5,3,29.0,0,0
48092,5811,3,2,33.0,0,3
48093,17392,4,3,58.0,0,0
48094,6748,2,2,52.0,0,3
48095,22723,9,4,34.0,1,1
48096,3927,2,1,64.0,0,3
48097,7279,3,3,44.0,0,0
48098,22216,8,4,41.0,0,1
48099,11157,5,4,33.0,0,0
48100,11240,3,3,45.0,0,0
48101,8705,3,2,46.0,0,3
48102,25051,7,3,51.0,0,1
48103,3097,2,1,45.0,0,3
48104,10136,5,2,61.0,0,3
48105,7715,3,3,68.0,0,0
48106,18470,5,2,25.0,1,2
48107,23427,7,4,25.0,0,1
48108,15560,6,3,57.0,0,0
48109,24420,10,4,22.0,0,1
48110,21186,5,3,44.0,0,0
48111,10547,5,3,38.0,1,2
48112,13778,8,4,30.0,0,1
48113,9570,5,3,60.0,1,2
48114,11043,5,3,68.0,0,0
48115,13587,5,3,39.0,0,0
48116,19037,5,2,48.0,0,0
48117,18035,5,3,53.0,0,0
48118,15191,4,3,26.0,1,2
48119,8849,3,2,20.0,0,3
48120,15239,4,4,66.0,0,0
48121,8074,2,1,18.0,0,3
48122,10646,4,3,57.0,0,0
48123,27737,11,4,29.0,1,1
48124,14621,4,1,36.0,1,2
48125,18984,6,2,62.0,0,0
48126,7943,6,4,52.0,0,0
48127,27759,8,4,24.0,0,1
48128,18174,9,4,43.0,0,1
48129,6235,3,2,50.0,0,3
48130,5893,2,2,55.0,0,3
48131,13395,7,4,57.0,0,0
48132,22087,7,4,51.0,0,1
48133,32922,10,4,53.0,0,1
48134,20826,7,3,48.0,0,1
48135,5141,3,3,52.0,0,3
48136,1594,1,1,61.0,0,3
48137,13800,7,4,27.0,0,0
48138,7620,3,2,67.0,0,3
48139,12088,5,3,64.0,1,2
48140,11233,3,2,37.0,0,3
48141,5727,3,3,30.0,0,0
48142,10376,4,3,59.0,0,0
48143,9558,5,2,37.0,0,3
48144,7709,3,2,30.0,0,3
48145,13457,5,3,19.0,0,0
48146,8178,2,2,31.0,0,3
48147,9743,3,2,19.0,0,3
48148,9969,3,2,58.0,0,3
48149,14255,5,3,54.0,0,0
48150,14988,5,3,63.0,0,0
48151,14100,6,4,41.0,0,0
48152,7617,5,2,29.0,0,3
48153,3318,2,2,60.0,0,3
48154,11702,4,3,31.0,0,0
48155,18539,7,3,29.0,0,0
48156,36300,11,4,52.0,0,1
48157,13829,6,3,60.0,1,2
48159,2078,2,2,36.0,0,3
48160,15148,6,4,30.0,0,0
48161,15012,4,3,44.0,1,2
48162,20779,7,4,44.0,0,1
48163,7767,4,3,40.0,0,0
48164,7074,3,2,46.0,0,3
48165,2360,2,2,66.0,0,3
48166,11724,4,2,31.0,0,3
48167,8378,3,2,48.0,0,3
48168,15777,4,3,52.0,1,2
48169,3040,2,2,54.0,0,3
48170,6252,4,3,23.0,0,0
48171,19673,6,3,36.0,0,0
48172,22627,9,4,38.0,0,1
48173,13582,4,4,57.0,0,0
48174,3137,2,2,32.0,1,2
48175,20944,8,4,51.0,0,1
48176,20912,6,3,28.0,0,0
48177,9102,5,4,38.0,1,2
48178,6029,4,3,58.0,0,0
48179,4262,4,2,56.0,0,3
48180,11254,4,3,42.0,0,0
48181,18592,8,3,58.0,0,1
48182,22628,7,3,34.0,0,1
48183,26335,10,4,63.0,0,1
48184,5788,3,2,60.0,0,3
48185,6419,5,2,23.0,0,3
48186,23005,7,4,27.0,0,1
48187,13895,6,4,24.0,0,0
48188,12147,3,2,54.0,0,3
48189,9796,4,4,53.0,1,2
48190,9048,4,3,30.0,0,0
48191,31017,9,3,47.0,1,1
48192,21036,6,4,19.0,0,1
48193,17302,6,3,69.0,0,0
48194,8741,3,2,33.0,0,3
48195,14081,6,3,35.0,0,0
48196,17375,7,4,56.0,1,2
48197,11834,5,3,56.0,0,0
48198,27298,7,2,63.0,1,2
48199,9919,6,4,35.0,0,0
48200,12598,3,2,53.0,0,3
48201,8693,3,3,37.0,0,0
48202,6240,3,2,61.0,0,3
48203,20794,8,4,23.0,0,1
48204,18428,6,4,60.0,0,1
48205,3626,3,3,44.0,0,3
48206,18652,7,3,21.0,0,0
48207,12530,5,3,51.0,0,0
48208,13388,5,3,42.0,0,0
48209,13291,7,3,18.0,0,0
48210,25502,8,3,21.0,0,1
48211,6473,2,2,62.0,1,2
48212,11531,4,3,47.0,0,0
48213,27068,8,4,55.0,0,1
48214,17886,5,3,27.0,0,0
48215,7604,4,2,62.0,0,3
48216,23561,7,4,44.0,0,1
48217,7177,4,2,20.0,0,3
48218,13163,6,3,27.0,0,0
48219,11938,4,3,38.0,1,2
48220,7854,3,2,51.0,1,2
48221,14714,6,3,68.0,0,0
48222,24341,7,4,48.0,0,1
48223,2903,2,2,33.0,0,3
48224,5695,2,2,60.0,1,2
48225,6960,2,1,37.0,0,3
48226,2343,1,1,36.0,0,3
48227,5457,2,2,29.0,0,3
48228,14637,6,4,68.0,0,0
48229,7033,2,1,20.0,0,3
48230,5538,3,3,48.0,0,3
48231,4384,1,1,44.0,0,3
48232,15832,6,3,24.0,1,2
48233,12258,5,3,70.0,0,0
48234,10472,3,1,58.0,1,2
48235,9814,4,3,60.0,0,0
48236,22099,6,4,64.0,0,1
48237,16172,4,2,31.0,0,0
48238,6375,4,3,45.0,0,0
48239,9331,4,2,54.0,0,3
48240,11685,5,3,48.0,0,0
48241,8471,3,3,52.0,0,0
48242,12943,6,3,38.0,0,0
48243,7661,2,2,27.0,1,2
48244,11403,4,3,35.0,0,0
48245,7549,2,2,46.0,0,3
48246,15453,7,3,28.0,0,0
48247,4970,1,1,37.0,1,3
48248,11544,4,3,57.0,0,0
48249,21016,8,4,48.0,0,1
48250,8617,4,2,40.0,0,3
48251,18190,9,4,46.0,0,1
48252,5255,2,2,19.0,1,2
48253,15305,6,3,62.0,0,0
48254,25864,7,3,35.0,0,1
48255,18956,6,3,23.0,0,0
48256,31220,8,3,60.0,0,1
48257,32340,9,3,45.0,0,1
48258,16638,7,3,69.0,0,0
48259,16850,6,4,42.0,0,0
48260,2567,1,1,61.0,0,3
48261,22671,9,4,57.0,1,1
48262,8648,5,3,25.0,0,0
48263,608,1,1,68.0,0,3
48264,4777,1,1,46.0,1,3
48265,22195,7,4,43.0,0,1
48266,6732,4,2,40.0,0,3
48267,9752,4,3,20.0,0,0
48268,18266,6,4,45.0,0,1
48269,11098,4,3,65.0,1,2
48270,6799,3,3,38.0,0,0
48271,11432,5,4,59.0,0,0
48272,9391,3,3,25.0,0,0
48273,5976,3,2,44.0,0,3
48274,29800,10,4,35.0,0,1
48275,11468,4,3,25.0,1,2
48276,15133,4,3,67.0,0,0
48277,4272,2,1,40.0,1,3
48278,11504,4,2,42.0,0,3
48279,34223,10,4,70.0,0,1
48280,25589,8,4,24.0,0,1
48281,20565,8,3,51.0,1,2
48282,11833,5,2,22.0,0,0
48283,14351,5,3,50.0,0,0
48284,15652,5,3,32.0,0,0
48285,14669,4,2,63.0,0,3
48286,6353,3,2,39.0,0,3
48287,21315,9,4,22.0,0,1
48288,13239,5,4,35.0,0,0
48289,692,1,1,30.0,0,3
48290,7564,4,2,34.0,0,3
48291,14629,5,3,56.0,0,0
48292,12158,4,2,26.0,0,3
48293,5217,3,2,44.0,0,3
48294,15662,6,3,61.0,1,2
48295,8905,3,1,63.0,0,3
48296,15669,6,4,46.0,1,2
48297,14088,4,2,26.0,0,3
48298,6233,2,2,21.0,0,3
48299,16588,5,3,45.0,0,0
48300,13215,4,2,52.0,1,2
48301,36838,12,4,57.0,1,1
48302,18304,5,4,27.0,0,0
48303,9618,3,3,24.0,0,0
48304,8736,4,2,55.0,0,3
48305,12927,6,3,28.0,0,0
48306,14824,7,3,19.0,0,0
48307,7586,4,2,20.0,0,3
48308,13000,6,3,40.0,0,0
48309,20222,6,3,59.0,0,0
48310,27184,9,4,40.0,1,1
48311,9063,3,2,52.0,0,3
48312,10011,5,2,42.0,0,3
48313,8897,3,3,19.0,1,2
48314,19607,9,3,32.0,0,1
48315,3790,3,3,36.0,0,3
48316,8788,3,3,64.0,1,2
48317,19519,7,4,61.0,1,2
48318,2223,3,3,62.0,0,3
48319,9617,3,3,64.0,1,2
48320,21809,8,4,42.0,0,1
48321,9880,4,3,54.0,0,0
48322,11673,3,2,31.0,0,3
48323,35640,12,4,18.0,0,1
48324,18607,6,3,54.0,1,2
48325,6342,4,3,50.0,0,0
48326,10426,6,4,28.0,0,0
48327,6627,3,1,35.0,0,3
48328,9578,4,3,21.0,0,0
48329,21584,8,4,47.0,0,1
48330,29026,8,4,32.0,0,1
48331,12804,5,3,54.0,0,0
48332,8380,3,3,61.0,0,0
48333,19151,6,3,67.0,1,2
48334,5825,3,2,21.0,0,3
48335,9728,3,3,30.0,0,0
48336,14023,6,3,28.0,0,0
48337,4949,3,2,32.0,0,3
48338,4845,1,1,60.0,0,3
48339,16339,5,3,35.0,0,0
48340,24553,10,4,39.0,0,1
48341,3306,3,1,64.0,0,3
48342,1614,2,2,18.0,0,3
48343,36272,11,4,62.0,0,1
48344,25210,9,4,53.0,0,1
48345,21063,5,2,32.0,0,0
48346,11434,4,2,35.0,0,3
48347,16465,6,3,38.0,0,0
48348,7869,2,2,29.0,1,2
48349,13137,4,2,29.0,0,3
48350,4356,2,2,29.0,1,2
48351,20204,8,4,43.0,0,1
48352,7772,4,3,41.0,1,2
48353,10177,4,3,52.0,0,0
48354,12495,4,4,64.0,0,0
48355,10048,4,3,26.0,0,0
48356,18475,6,3,47.0,0,0
48357,13880,7,3,36.0,0,0
48358,10869,4,2,29.0,0,3
48359,21901,7,3,66.0,0,1
48360,12158,3,3,50.0,1,2
48361,14260,5,3,70.0,1,2
48362,27117,10,3,23.0,0,1
48363,18324,6,4,32.0,0,0
48364,20317,8,4,21.0,0,1
48365,17398,7,4,21.0,1,2
48366,20444,6,3,31.0,0,0
48367,15865,5,4,48.0,0,0
48368,11338,5,2,53.0,0,3
48369,24750,9,3,27.0,0,1
48370,5370,2,2,44.0,0,3
48371,16883,5,3,40.0,0,0
48372,10017,4,2,49.0,0,3
48373,15837,5,3,64.0,0,0
48374,15616,5,4,18.0,0,0
48375,6175,2,2,35.0,0,3
48376,10860,4,2,35.0,0,3
48377,16389,7,4,30.0,1,2
48378,30453,8,4,28.0,0,1
48379,11624,4,3,55.0,0,0
48380,5168,3,2,25.0,0,3
48381,22003,6,3,49.0,0,1
48382,50179,17,4,32.0,0,1
48383,15771,6,2,70.0,0,0
48384,28627,9,3,66.0,0,1
48385,2253,2,2,50.0,0,3
48386,11809,8,4,19.0,0,0
48387,7251,2,2,66.0,0,3
48388,14117,4,2,47.0,0,3
48389,23509,9,3,40.0,1,2
48390,25695,8,4,65.0,0,1
48391,2212,1,1,56.0,0,3
48392,6713,5,3,38.0,1,2
48393,13388,5,3,43.0,0,0
48394,18687,6,3,56.0,1,2
48395,14093,4,3,50.0,0,0
48396,7643,4,3,30.0,0,0
48397,24277,8,4,63.0,0,1
48398,15616,6,3,57.0,0,0
48399,20293,7,4,66.0,0,1
48400,16215,6,3,37.0,0,0
48401,17439,4,2,32.0,0,0
48402,15372,7,3,36.0,0,0
48403,18535,6,4,21.0,0,0
48404,16987,7,4,55.0,0,1
48405,9578,3,2,23.0,0,3
48406,11397,6,2,36.0,0,0
48408,3518,1,1,44.0,0,3
48409,9289,4,3,70.0,0,0
48410,33396,9,3,67.0,0,1
48411,11591,4,2,52.0,0,3
48412,11326,4,4,34.0,0,0
